school_id,school_code,school_name,principal_name,sector,network,network_from_pdf,city_council_district,grades_served,admission_category,report_type,enrollment_oct1,students_served_full_year,pct_american_indian,pct_asian,pct_black,pct_hispanic,pct_multiracial,pct_pacific_islander,pct_white,pct_iep,pct_english_learners,pct_economically_disadvantaged,student_attendance_2324,teacher_attendance_2324,pct_attend_95plus,pct_attend_90plus,dropouts_2324,graduation_rate_2324,keystone_algebra_2324,keystone_biology_2324,keystone_literature_2324,pssa_grade3_reading,pssa_grade3_8_reading,pssa_grade3_math,pssa_grade3_8_math,pssa_science,nocti_2324,pdf_url
1010,1010,John Bartram High School,"Brian Johnson
Sector District",District,Network 12,Network 12,District 2,9-12,Catchment,High School,519,679.0,0.0,3.5,77.3,16.0,3.1,0.0,0.2,24.3,21.8,80.7,40.4,70.3,25.6,40.4,31.0,78.6,9.3,13.9,22.4,,,,,,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B1010%5D_SP_SPREE_SPOTlight.pdf
1020,1020,West Philadelphia High School,"Marla Travis Curtis
Sector District",District,Network 12,Network 12,District 3,9-12,Catchment,High School,593,660.0,0.5,1.0,88.7,4.4,4.4,0.0,1.0,29.5,5.4,89.0,39.7,82.4,18.5,39.7,22.0,80.0,3.0,3.0,24.2,,,,,,4.6,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B1020%5D_SP_SPREE_SPOTlight.pdf
1030,1030,High School of the Future,"John Smith Jr
Sector District",District,Network 12,Network 12,District 4,9-12,Citywide,High School,560,562.0,0.9,1.1,92.5,3.6,0.9,0.0,1.1,24.8,2.0,88.2,36.8,72.3,14.6,36.8,14.0,90.2,4.1,9.0,23.3,,,,,,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B1030%5D_SP_SPREE_SPOTlight.pdf
1050,1050,Paul Robeson High School for Human Services,"Lawrence King
Sector District",District,Network 12,Network 12,District 3,9-12,Citywide,High School,289,297.0,0.0,0.4,95.5,2.4,1.0,0.0,0.7,19.0,5.2,83.0,58.3,83.3,30.0,58.3,2.0,94.9,23.6,25.0,66.7,,,,,,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B1050%5D_SP_SPREE_SPOTlight.pdf
1100,1100,William L. Sayre High School,"Jamie Eberle
Sector District",District,Network 12,Network 12,District 3,9-12,Catchment,High School,423,544.0,0.2,0.5,90.5,3.6,4.5,0.0,0.7,38.5,3.3,85.1,42.8,85.3,24.6,42.8,14.0,81.4,5.0,10.3,25.5,,,,,,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B1100%5D_SP_SPREE_SPOTlight.pdf
1130,1130,William T. Tilden Middle School,,District,Network 1,Network 1,District 2,5-8,Catchment,High School,279,351.0,0.0,8.2,75.6,12.5,1.1,0.0,2.5,20.4,21.5,83.9,62.1,69.6,36.5,62.1,2.0,,,,,,17.6,,2.9,11.5,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B1130%5D_SP_SPREE_SPOTlight.pdf
1190,1190,Motivation High School,,District,Network 15,Network 15,District 3,9-12,Criteria,High School,239,246.0,0.4,0.8,92.5,2.9,2.5,0.0,0.8,18.8,10.0,86.6,69.9,89.5,37.0,69.9,0.0,89.7,10.8,15.0,38.5,,,,,,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B1190%5D_SP_SPREE_SPOTlight.pdf
1200,1200,John Barry School,"Ismil Lamarr
Sector District",District,Network 1,Network 1,District 4,K-8,Catchment,High School,489,603.0,0.0,0.4,92.8,5.3,1.2,0.0,0.2,23.3,1.8,88.6,38.5,80.9,20.2,38.5,0.0,,,,,5.9,15.4,0.0,2.5,21.4,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B1200%5D_SP_SPREE_SPOTlight.pdf
1230,1230,William C. Bryant School,"Bahir Hayes
Sector District",District,Network 1,Network 1,District 3,K-8,Catchment,High School,335,394.0,0.3,2.4,89.9,5.1,1.5,0.0,0.9,16.4,6.0,83.9,70.3,64.5,43.2,70.3,2.0,,,,,30.0,20.5,16.1,4.1,28.3,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B1230%5D_SP_SPREE_SPOTlight.pdf
1250,1250,Joseph W. Catharine School,"Lisa Wilmer
Sector District",District,Network 1,Network 1,District 2,K-5,Catchment,High School,397,449.0,0.5,6.3,66.3,19.7,5.8,0.3,1.3,15.9,24.7,78.6,73.1,82.4,53.5,73.1,23.0,,,,,29.6,22.7,20.4,18.2,47.7,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B1250%5D_SP_SPREE_SPOTlight.pdf
1260,1260,Benjamin B. Comegys School,"Rauchaun Dupree
Sector District",District,Network 1,Network 1,District 3,K-8,Catchment,High School,265,322.0,0.0,0.8,93.2,3.4,1.5,0.0,1.1,23.8,1.9,90.2,37.0,75.0,16.8,37.0,0.0,,,,,,18.0,,4.3,19.0,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B1260%5D_SP_SPREE_SPOTlight.pdf
1280,1280,Sadie T.M. Alexander UPenn Partnership School,"Lauren Overton
Sector District",District,Network 1,Network 1,District 3,K-8,Catchment,High School,584,588.0,0.3,25.3,12.7,5.1,10.1,0.2,46.2,11.5,10.8,30.0,95.9,95.1,82.7,95.9,0.0,,,,,87.3,89.2,83.1,84.9,94.7,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B1280%5D_SP_SPREE_SPOTlight.pdf
1290,1290,Andrew Hamilton School,"Torrence Rothmiller
Sector District",District,Network 1,Network 1,District 3,K-8,Catchment,High School,354,411.0,1.4,0.9,93.2,4.0,0.3,0.0,0.3,28.3,2.0,86.4,43.1,90.0,20.0,43.1,0.0,,,,,19.1,17.6,9.5,6.3,23.5,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B1290%5D_SP_SPREE_SPOTlight.pdf
1300,1300,Avery D. Harrington School,"Marlita Thorn
Sector District",District,Network 1,Network 1,District 3,K-8,Catchment,High School,289,333.0,0.0,0.4,91.0,4.8,2.1,0.0,1.7,28.4,1.7,86.2,50.1,83.3,27.0,50.2,0.0,,,,,26.9,26.5,19.2,11.6,17.0,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B1300%5D_SP_SPREE_SPOTlight.pdf
1340,1340,Henry C. Lea School,"Julia Snyder
Sector District",District,Network 1,Network 1,District 3,K-8,Catchment,High School,461,507.0,0.4,17.2,58.9,7.4,3.5,0.2,12.4,18.2,20.8,67.5,67.5,74.4,42.4,67.5,2.0,,,,,43.9,36.1,39.0,22.8,33.0,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B1340%5D_SP_SPREE_SPOTlight.pdf
1350,1350,William C. Longstreth School,"Nicole Harris
Sector District",District,Network 1,Network 1,District 3,K-8,Catchment,High School,248,307.0,0.4,0.0,94.8,3.2,0.8,0.0,0.8,34.7,2.0,87.9,47.2,78.3,25.1,47.2,0.0,,,,,8.3,15.6,,0.6,25.5,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B1350%5D_SP_SPREE_SPOTlight.pdf
1360,1360,Morton McMichael School,,District,Network 3,Network 3,District 3,K-8,Catchment,High School,272,309.0,0.7,0.0,94.1,1.8,1.8,0.0,1.5,35.7,1.1,87.5,42.1,80.0,18.5,42.1,0.0,,,,,30.4,17.3,30.4,9.8,13.9,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B1360%5D_SP_SPREE_SPOTlight.pdf
1370,1370,S. Weir Mitchell School,"Tisha Dunn
Sector District",District,Network 1,Network 1,District 3,K-8,Catchment,High School,296,359.0,0.0,0.7,93.2,3.0,2.7,0.0,0.3,17.9,1.7,90.2,42.1,80.7,21.7,42.1,1.0,,,,,11.1,15.5,2.7,4.3,27.5,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B1370%5D_SP_SPREE_SPOTlight.pdf
1380,1380,Thomas G. Morton School,"Andrew Brooking
Sector District",District,Network 1,Network 1,District 2,K-5,Catchment,High School,352,437.0,0.3,3.7,81.5,10.2,1.7,0.0,2.6,25.9,13.1,81.0,63.4,68.8,35.9,63.4,23.0,,,,,26.3,21.8,8.8,9.7,33.9,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B1380%5D_SP_SPREE_SPOTlight.pdf
1390,1390,Samuel Powel School,"Kimberly Ellerbee
Sector District",District,Network 3,Network 3,District 3,K-4,Catchment,High School,312,323.0,0.6,4.5,59.9,5.1,4.2,0.0,25.6,22.8,2.2,53.9,80.5,81.8,56.0,80.5,23.0,,,,,60.4,63.0,45.8,60.9,84.1,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B1390%5D_SP_SPREE_SPOTlight.pdf
1400,1400,John M. Patterson School,,District,Network 1,Network 1,District 2,K-4,Catchment,High School,351,411.0,0.3,5.1,82.9,6.6,3.4,0.0,1.7,18.5,10.3,80.1,60.8,92.6,39.4,60.8,23.0,,,,,22.6,19.7,8.1,9.6,46.7,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B1400%5D_SP_SPREE_SPOTlight.pdf
1410,1410,James Rhoads School,"Megan Wapner
Sector District",District,Network 3,Network 3,District 3,K-8,Catchment,High School,406,502.0,0.0,1.2,94.6,2.7,0.7,0.0,0.7,27.8,1.5,86.2,40.6,85.7,17.9,40.6,1.0,,,,,23.1,14.7,16.7,6.3,29.4,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B1410%5D_SP_SPREE_SPOTlight.pdf
1420,1420,Martha Washington School,"Lakeisha Patrick
Sector District",District,Network 3,Network 3,District 3,K-8,Catchment,High School,220,256.0,0.0,2.3,85.5,5.0,4.1,0.0,3.2,47.7,2.3,87.3,48.8,88.5,25.8,48.8,0.0,,,,,,28.8,,7.4,42.6,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B1420%5D_SP_SPREE_SPOTlight.pdf
1440,1440,Penrose School,"Carol Trench
Sector District",District,Network 1,Network 1,District 2,K-8,Catchment,High School,377,427.0,0.3,5.0,81.7,6.6,4.8,0.0,1.6,36.3,11.7,84.6,53.2,88.4,31.6,53.2,0.0,,,,,27.0,25.4,16.2,8.8,35.4,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B1440%5D_SP_SPREE_SPOTlight.pdf
1460,1460,Add B. Anderson School,"Kristin Johnson
Sector District",District,Network 1,Network 1,District 3,K-8,Catchment,High School,369,431.0,0.3,0.3,93.5,4.1,1.4,0.0,0.5,20.9,1.9,84.8,49.9,70.6,27.8,49.9,0.0,,,,,10.8,19.6,2.7,4.0,18.8,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B1460%5D_SP_SPREE_SPOTlight.pdf
1470,1470,Alain Locke School,"Baretta Massey
Sector District",District,Network 3,Network 3,District 3,K-8,Catchment,High School,261,329.0,0.4,8.4,77.4,8.1,3.8,0.0,1.9,31.8,11.1,84.3,45.6,86.2,22.5,45.6,0.0,,,,,20.0,23.2,7.7,12.9,30.2,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B1470%5D_SP_SPREE_SPOTlight.pdf
1490,1490,Rudolph Blankenburg School,"Sheena Wilson
Sector District",District,Network 3,Network 3,District 3,K-8,Catchment,High School,243,312.0,0.4,0.0,95.1,3.3,0.8,0.0,0.4,25.1,0.0,92.2,37.8,75.0,17.0,37.8,1.0,,,,,30.0,14.2,0.0,2.6,15.7,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B1490%5D_SP_SPREE_SPOTlight.pdf
1580,1580,Middle Years Alternative School,"Toni Damon
Sector District",District,Network 3,Network 3,District 3,5-8,Citywide,High School,155,158.0,0.0,3.2,80.0,13.6,2.6,0.0,0.7,25.2,7.7,88.4,68.4,76.9,43.0,68.4,3.0,,,,,,33.8,,13.5,46.7,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B1580%5D_SP_SPREE_SPOTlight.pdf
2000,2000,South Philadelphia High School,,District,Network 12,Network 12,District 1,9-12,Catchment,High School,631,790.0,0.0,9.7,37.9,39.9,4.3,0.0,8.2,26.8,42.6,73.5,39.9,76.6,22.0,39.9,79.0,63.7,11.0,14.7,34.7,,,,,,35.5,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B2000%5D_SP_SPREE_SPOTlight.pdf
2010,2010,Benjamin Franklin High School,"Khailiah Canada
Sector District",District,Network 13,Network 13,District 5,9-12,Catchment,High School,545,657.0,0.0,2.6,69.2,20.7,4.2,0.0,3.3,32.1,16.7,82.2,31.7,81.6,15.5,31.7,25.0,80.3,5.6,7.9,17.7,,,,,,36.0,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B2010%5D_SP_SPREE_SPOTlight.pdf
2020,2020,High School for Creative and Performing Arts,"Jennifer Melendez
Sector District",District,Network 15,Network 15,District 2,9-12,Criteria,High School,656,657.0,0.0,5.3,47.7,12.5,5.8,0.2,28.5,5.3,2.0,52.1,78.5,86.5,46.4,78.5,1.0,98.3,35.8,43.9,85.5,,,,,,65.0,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B2020%5D_SP_SPREE_SPOTlight.pdf
2050,2050,Science Leadership Academy Middle School,"Timothy Boyle
Sector District",District,Network 3,Network 3,District 3,5-8,Catchment,High School,352,364.0,0.3,6.5,59.4,5.7,5.1,0.0,23.0,18.2,2.3,58.0,77.2,94.4,50.8,77.2,0.0,,,,,,56.8,,25.0,41.4,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B2050%5D_SP_SPREE_SPOTlight.pdf
2140,2140,Julia R. Masterman High School,"Gordon Laurie
Sector District",District,Network 15,Network 15,District 5,5-12,Criteria,High School,1199,,0.0,27.5,16.6,8.0,7.8,0.3,39.8,,1.0,39.7,96.2,78.7,80.7,96.2,0.0,100.0,98.2,99.1,100.0,,94.3,,84.4,97.9,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B2140%5D_SP_SPREE_SPOTlight.pdf
2160,2160,Horace Furness High School,"Daniel Peou
Sector District",District,Network 12,Network 12,District 1,9-12,Catchment,High School,821,945.0,0.0,31.3,17.8,40.7,3.5,0.2,6.5,14.5,53.0,64.8,53.1,85.3,33.0,53.1,58.0,81.0,18.0,20.4,34.6,,,,,,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B2160%5D_SP_SPREE_SPOTlight.pdf
2190,2190,D. Newlin Fell School,"Omahr Ashe
Sector District",District,Network 2,Network 2,District 1,K-8,Catchment,High School,532,602.0,0.2,30.5,8.3,37.2,3.2,0.0,20.7,14.3,42.1,74.1,70.4,83.3,47.0,70.4,4.0,,,,,60.4,49.0,57.5,34.4,45.5,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B2190%5D_SP_SPREE_SPOTlight.pdf
2210,2210,Bache-Martin School,"Matthew Tossman
Sector District",District,Network 4,Network 4,District 5,K-8,Catchment,High School,533,552.0,0.0,2.6,41.5,13.7,3.9,0.2,38.1,38.3,6.4,55.4,74.1,79.6,49.8,74.1,0.0,,,,,46.3,43.2,42.0,34.2,48.0,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B2210%5D_SP_SPREE_SPOTlight.pdf
2240,2240,F. Amedee Bregy School,"Rachel Marianno
Sector District",District,Network 2,Network 2,District 2,K-8,Catchment,High School,220,241.0,0.5,7.7,49.1,10.9,8.6,0.0,23.2,40.5,8.2,82.7,67.6,84.0,39.4,67.6,0.0,,,,,15.0,28.0,20.0,17.2,37.7,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B2240%5D_SP_SPREE_SPOTlight.pdf
2260,2260,George W. Childs School,"Janis Butler
Sector District",District,Network 2,Network 2,District 2,K-8,Catchment,High School,410,467.0,0.0,16.1,42.0,28.1,5.9,0.0,8.1,27.1,27.3,77.3,60.4,78.1,39.6,60.4,1.0,,,,,39.5,28.2,38.1,17.1,29.3,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B2260%5D_SP_SPREE_SPOTlight.pdf
2290,2290,Franklin Learning Center,"Nicole Lee
Sector District",District,Network 15,Network 15,District 5,9-12,Criteria,High School,765,801.0,0.3,11.9,48.2,30.5,2.8,0.4,6.0,7.1,22.0,79.2,61.2,83.6,35.3,61.2,17.0,89.5,25.1,45.8,78.0,,,,,,78.7,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B2290%5D_SP_SPREE_SPOTlight.pdf
2320,2320,Stephen Girard School,"Elizabeth Walls
Sector District",District,Network 2,Network 2,District 2,K-4,Catchment,High School,278,319.0,0.0,19.4,53.6,11.5,4.0,0.0,11.5,19.4,18.4,78.1,54.9,91.3,32.3,54.9,23.0,,,,,24.0,35.3,16.0,25.6,66.7,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B2320%5D_SP_SPREE_SPOTlight.pdf
2340,2340,General George A. McCall School,"Antoinette Powell
Sector District",District,Network 4,Network 4,District 1,K-8,Catchment,High School,617,656.0,0.0,44.6,11.5,4.4,10.1,0.2,29.3,13.3,17.0,44.7,89.6,82.9,73.3,89.6,0.0,,,,,79.7,81.9,72.9,73.8,82.4,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B2340%5D_SP_SPREE_SPOTlight.pdf
2370,2370,Delaplaine McDaniel School,"Austin Wallace
Sector District",District,Network 2,Network 2,District 2,K-8,Catchment,High School,231,315.0,0.0,3.9,76.6,13.0,3.9,0.0,2.6,19.1,6.9,82.3,38.7,83.3,16.2,38.7,1.0,,,,,,18.2,,3.9,18.0,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B2370%5D_SP_SPREE_SPOTlight.pdf
2380,2380,William M. Meredith School,"Nina Brevard
Sector District",District,Network 2,Network 2,District 1,K-8,Catchment,High School,515,530.0,0.0,8.0,8.5,11.1,12.2,0.4,59.8,7.0,0.8,18.5,94.2,81.3,74.2,94.2,0.0,,,,,90.5,92.0,81.0,76.6,91.0,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B2380%5D_SP_SPREE_SPOTlight.pdf
2390,2390,Robert Morris School,"Tameron Dancy
Sector District",District,Network 4,Network 4,District 5,K-8,Catchment,High School,198,255.0,0.0,0.5,84.3,10.6,1.5,0.0,3.0,23.7,2.0,85.4,46.3,84.2,19.6,46.3,0.0,,,,,48.2,30.3,59.3,15.3,20.0,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B2390%5D_SP_SPREE_SPOTlight.pdf
2410,2410,Girard Academic Music Program High School,"Joanne Beaver
Sector District",District,Network 15,Network 15,District 2,5-12,Criteria,High School,577,,0.2,20.1,24.4,6.2,9.4,0.2,39.5,,2.1,41.8,91.1,87.1,72.7,91.1,0.0,100.0,4.0,4.0,73.2,,94.7,,69.2,90.4,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B2410%5D_SP_SPREE_SPOTlight.pdf
2450,2450,Edwin M. Stanton School,"Stacey Burnley
Sector District",District,Network 4,Network 4,District 2,K-8,Catchment,High School,278,298.0,1.4,2.2,65.8,7.6,5.0,0.7,17.3,27.3,1.4,71.9,71.1,81.5,45.6,71.1,0.0,,,,,57.9,49.7,39.5,22.6,45.0,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B2450%5D_SP_SPREE_SPOTlight.pdf
2470,2470,Albert M. Greenfield School,"Daniel Lazar
Sector District",District,Network 4,Network 4,District 2,K-8,Catchment,High School,730,758.0,0.0,12.3,11.8,11.8,10.8,0.0,53.3,13.8,6.4,17.1,91.6,88.6,65.3,91.6,0.0,,,,,87.6,85.4,78.7,74.7,92.4,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B2470%5D_SP_SPREE_SPOTlight.pdf
2480,2480,Marian Anderson Neighborhood Academy,"Nicole Patterson
Sector District",District,Network 4,Network 4,District 2,K-8,Catchment,High School,309,319.0,0.0,6.2,41.4,3.9,6.8,0.0,41.8,23.3,0.3,42.7,77.7,84.0,56.7,77.7,0.0,,,,,70.6,56.6,67.7,43.2,56.1,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B2480%5D_SP_SPREE_SPOTlight.pdf
2490,2490,Laura W. Waring School,"Amanda Strain
Sector District",District,Network 4,Network 4,District 5,K-8,Catchment,High School,212,268.0,0.9,5.7,69.3,8.0,0.9,0.5,14.6,26.4,17.9,74.5,42.9,95.0,19.4,42.9,1.0,,,,,38.1,30.7,,14.9,54.6,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B2490%5D_SP_SPREE_SPOTlight.pdf
2510,2510,Fanny Jackson Coppin School,"Kelly Espinosa
Sector District",District,Network 2,Network 2,District 1,K-8,Catchment,High School,517,533.0,0.0,6.8,12.8,27.5,9.7,0.0,43.3,13.0,19.3,45.3,88.6,88.2,68.5,88.6,0.0,,,,,74.1,61.0,68.5,54.0,63.0,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B2510%5D_SP_SPREE_SPOTlight.pdf
2520,2520,Abram S. Jenks School,"Siouda Douglas
Sector District",District,Network 2,Network 2,District 1,K-5,Catchment,High School,252,269.0,0.0,31.4,14.7,10.7,7.5,0.0,35.7,11.9,18.7,67.5,85.1,85.0,65.1,85.1,23.0,,,,,78.4,70.7,67.6,59.6,92.1,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B2520%5D_SP_SPREE_SPOTlight.pdf
2540,2540,Francis S. Key School,"Pauline Cheung
Sector District",District,Network 2,Network 2,District 1,K-6,Catchment,High School,389,436.0,0.0,26.0,8.0,60.9,0.8,0.5,3.9,12.3,71.0,75.3,70.9,80.0,43.4,70.9,23.0,,,,,32.4,30.9,37.8,28.1,46.2,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B2540%5D_SP_SPREE_SPOTlight.pdf
2580,2580,Eliza B. Kirkbride School,"Rebecca Julien
Sector District",District,Network 2,Network 2,District 1,K-8,Catchment,High School,476,518.0,0.0,23.1,4.8,53.2,4.4,0.0,14.5,17.0,48.5,73.3,86.3,81.6,61.4,86.3,0.0,,,,,42.9,41.1,34.7,29.8,55.3,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B2580%5D_SP_SPREE_SPOTlight.pdf
2590,2590,George W. Nebinger School,"Ayana Townsend
Sector District",District,Network 2,Network 2,District 1,K-8,Catchment,High School,388,408.0,0.5,6.7,36.6,24.2,4.4,0.0,27.6,28.6,19.1,62.9,79.9,77.8,53.4,79.9,0.0,,,,,47.2,49.6,41.7,41.6,63.7,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B2590%5D_SP_SPREE_SPOTlight.pdf
2620,2620,Academy at Palumbo,"Kiana Thompson
Sector District",District,Network 15,Network 15,District 2,9-12,Criteria,High School,1188,1191.0,0.3,36.1,24.9,17.3,5.1,0.0,16.3,4.7,8.7,70.3,87.2,91.9,63.4,87.2,1.0,95.7,76.2,75.3,94.7,,,,,,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B2620%5D_SP_SPREE_SPOTlight.pdf
2630,2630,George W. Sharswood School,"Leigh McLinden
Sector District",District,Network 2,Network 2,District 1,K-8,Catchment,High School,328,351.0,0.6,19.5,10.4,24.1,4.3,0.0,41.2,33.8,19.2,81.4,64.1,90.6,39.0,64.1,0.0,,,,,31.8,32.2,31.8,21.9,46.9,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B2630%5D_SP_SPREE_SPOTlight.pdf
2640,2640,Southwark School,"Andrew Lukov
Sector District",District,Network 2,Network 2,District 1,K-8,Catchment,High School,930,1017.0,0.2,19.0,5.9,58.0,2.4,0.0,14.5,11.1,50.4,69.3,82.6,90.8,54.1,82.6,0.0,,,,,29.6,31.4,33.7,20.2,37.1,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B2640%5D_SP_SPREE_SPOTlight.pdf
2650,2650,Science Leadership Academy High School,"Christopher Lehmann
Sector District",District,Network 15,Network 15,District 5,9-12,Criteria,High School,500,503.0,0.0,10.6,28.2,16.4,8.4,0.2,36.2,10.2,3.2,42.2,86.5,93.1,54.7,86.5,0.0,100.0,81.0,74.4,95.0,,,,,,57.5,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B2650%5D_SP_SPREE_SPOTlight.pdf
2670,2670,Constitution High School,"Brianna Dunn
Sector District",District,Network 12,Network 12,District 1,9-12,Citywide,High School,401,413.0,0.3,5.5,63.8,19.7,5.7,0.0,5.0,13.0,8.0,82.3,58.4,75.0,28.3,58.4,3.0,98.0,32.0,35.1,65.6,,,,,,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B2670%5D_SP_SPREE_SPOTlight.pdf
2680,2680,The Science Leadership Academy at Beeber High School,"Christopher Johnson
Sector District",District,Network 15,Network 15,District 4,5-12,Criteria,High School,557,,0.4,4.3,76.1,4.3,4.9,0.0,10.1,,7.5,58.4,83.1,87.2,55.2,83.1,3.0,95.7,24.2,50.5,73.7,,71.1,,43.4,63.2,38.7,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B2680%5D_SP_SPREE_SPOTlight.pdf
2690,2690,John H. Taggart School,"Stephanie McKenna
Sector District",District,Network 2,Network 2,District 1,K-8,Catchment,High School,485,548.0,0.0,43.9,8.7,36.5,4.7,0.0,6.2,15.5,46.8,80.4,72.6,94.4,44.2,72.6,0.0,,,,,17.1,34.5,24.4,26.5,41.1,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B2690%5D_SP_SPREE_SPOTlight.pdf
2720,2720,Vare-Washington School,"Alison Barnes
Sector District",District,Network 2,Network 2,District 1,K-8,Catchment,High School,310,349.0,0.3,10.7,20.3,39.7,6.1,0.0,22.9,30.0,29.7,67.1,72.5,90.9,46.7,72.5,0.0,,,,,,48.4,,26.8,45.8,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B2720%5D_SP_SPREE_SPOTlight.pdf
3301,3301,Community Academy of Philadelphia Charter School,,Charter,Charters,Charters,District 7,K-12,Citywide,High School,1239,,0.0,1.8,11.1,81.4,4.0,0.1,1.7,,23.2,97.3,72.1,,42.9,72.1,7.0,92.8,18.2,23.2,42.7,26.4,28.9,22.1,12.1,44.6,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B3301%5D_SP_SPREE_SPOTlight.pdf
3302,3302,Harambee Institute of Science and Technology Charter School,"Gregory Shannon
Sector Charter",Charter,Charters,Charters,District 4,K-8,Citywide,High School,544,553.0,0.0,0.0,97.8,0.4,1.1,0.0,0.7,16.4,0.0,81.8,61.1,,27.3,61.1,0.0,,,,,43.1,40.8,51.7,32.5,53.4,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B3302%5D_SP_SPREE_SPOTlight.pdf
